"participant_id","dataset","oracle","search","task","completion_time","condition","task_type",".row","exp(.value)",".lower",".upper",".width",".point",".interval"
30,"movies","dziban","dfs","1. Find Extremum",129.046,"dziban_dfs","Focused",89,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
30,"movies","dziban","dfs","1. Find Extremum",377.597,"dziban_dfs","Open-Ended",91,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
30,"movies","dziban","dfs","1. Find Extremum",722.775,"dziban_dfs","Open-Ended",92,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
31,"birdstrikes","dziban","dfs","1. Find Extremum",150.188,"dziban_dfs","Focused",94,204.805724449785,177.151786251021,228.740592640928,0.5,"mean","qi"
31,"birdstrikes","dziban","dfs","1. Find Extremum",169.197,"dziban_dfs","Focused",93,204.805724449785,177.151786251021,228.740592640928,0.5,"mean","qi"
31,"birdstrikes","dziban","dfs","1. Find Extremum",376.334,"dziban_dfs","Open-Ended",96,204.805724449785,177.151786251021,228.740592640928,0.5,"mean","qi"
31,"birdstrikes","dziban","dfs","1. Find Extremum",390.969,"dziban_dfs","Open-Ended",95,204.805724449785,177.151786251021,228.740592640928,0.5,"mean","qi"
32,"movies","compassql","bfs","1. Find Extremum",210.676,"compassql_bfs","Focused",97,198.580528485474,172.089091022374,222.109523050704,0.5,"mean","qi"
32,"movies","compassql","bfs","1. Find Extremum",427.959,"compassql_bfs","Open-Ended",99,198.580528485474,172.089091022374,222.109523050704,0.5,"mean","qi"
32,"movies","compassql","bfs","1. Find Extremum",522.845,"compassql_bfs","Focused",98,198.580528485474,172.089091022374,222.109523050704,0.5,"mean","qi"
32,"movies","compassql","bfs","1. Find Extremum",762.361,"compassql_bfs","Open-Ended",100,198.580528485474,172.089091022374,222.109523050704,0.5,"mean","qi"
33,"birdstrikes","dziban","bfs","1. Find Extremum",316.352,"dziban_bfs","Focused",101,234.499267251184,202.794971959363,260.849946457988,0.5,"mean","qi"
33,"birdstrikes","dziban","bfs","1. Find Extremum",363.301,"dziban_bfs","Open-Ended",104,234.499267251184,202.794971959363,260.849946457988,0.5,"mean","qi"
33,"birdstrikes","dziban","bfs","1. Find Extremum",385.035,"dziban_bfs","Focused",102,234.499267251184,202.794971959363,260.849946457988,0.5,"mean","qi"
33,"birdstrikes","dziban","bfs","1. Find Extremum",610.181,"dziban_bfs","Open-Ended",103,234.499267251184,202.794971959363,260.849946457988,0.5,"mean","qi"
34,"birdstrikes","dziban","dfs","1. Find Extremum",274.496,"dziban_dfs","Focused",105,204.805724449785,177.151786251021,228.740592640928,0.5,"mean","qi"
34,"birdstrikes","dziban","dfs","1. Find Extremum",317.898,"dziban_dfs","Focused",106,204.805724449785,177.151786251021,228.740592640928,0.5,"mean","qi"
34,"birdstrikes","dziban","dfs","1. Find Extremum",353.005,"dziban_dfs","Open-Ended",107,204.805724449785,177.151786251021,228.740592640928,0.5,"mean","qi"
34,"birdstrikes","dziban","dfs","1. Find Extremum",632.996,"dziban_dfs","Open-Ended",108,204.805724449785,177.151786251021,228.740592640928,0.5,"mean","qi"
35,"movies","compassql","bfs","1. Find Extremum",91.089,"compassql_bfs","Focused",110,198.580528485474,172.089091022374,222.109523050704,0.5,"mean","qi"
35,"movies","compassql","bfs","1. Find Extremum",118.354,"compassql_bfs","Focused",109,198.580528485474,172.089091022374,222.109523050704,0.5,"mean","qi"
35,"movies","compassql","bfs","1. Find Extremum",325.284,"compassql_bfs","Open-Ended",111,198.580528485474,172.089091022374,222.109523050704,0.5,"mean","qi"
35,"movies","compassql","bfs","1. Find Extremum",440.362,"compassql_bfs","Open-Ended",112,198.580528485474,172.089091022374,222.109523050704,0.5,"mean","qi"
36,"birdstrikes","compassql","dfs","1. Find Extremum",176.562,"compassql_dfs","Focused",113,277.403288036006,240.081736599708,309.311200519332,0.5,"mean","qi"
36,"birdstrikes","compassql","dfs","1. Find Extremum",177.032,"compassql_dfs","Focused",114,277.403288036006,240.081736599708,309.311200519332,0.5,"mean","qi"
36,"birdstrikes","compassql","dfs","1. Find Extremum",850.893,"compassql_dfs","Open-Ended",116,277.403288036006,240.081736599708,309.311200519332,0.5,"mean","qi"
36,"birdstrikes","compassql","dfs","1. Find Extremum",1445.67,"compassql_dfs","Open-Ended",115,277.403288036006,240.081736599708,309.311200519332,0.5,"mean","qi"
37,"movies","dziban","bfs","1. Find Extremum",171.549,"dziban_bfs","Focused",117,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
37,"movies","dziban","bfs","1. Find Extremum",196.112,"dziban_bfs","Focused",118,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
37,"movies","dziban","bfs","1. Find Extremum",668.223,"dziban_bfs","Open-Ended",120,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
37,"movies","dziban","bfs","1. Find Extremum",732.332,"dziban_bfs","Open-Ended",119,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
38,"movies","compassql","bfs","1. Find Extremum",156.638,"compassql_bfs","Focused",122,198.580528485474,172.089091022374,222.109523050704,0.5,"mean","qi"
38,"movies","compassql","bfs","1. Find Extremum",289.185,"compassql_bfs","Focused",121,198.580528485474,172.089091022374,222.109523050704,0.5,"mean","qi"
38,"movies","compassql","bfs","1. Find Extremum",548.43,"compassql_bfs","Open-Ended",123,198.580528485474,172.089091022374,222.109523050704,0.5,"mean","qi"
38,"movies","compassql","bfs","1. Find Extremum",859.345,"compassql_bfs","Open-Ended",124,198.580528485474,172.089091022374,222.109523050704,0.5,"mean","qi"
39,"movies","compassql","bfs","1. Find Extremum",158.165,"compassql_bfs","Focused",126,198.580528485474,172.089091022374,222.109523050704,0.5,"mean","qi"
39,"movies","compassql","bfs","1. Find Extremum",223.658,"compassql_bfs","Focused",125,198.580528485474,172.089091022374,222.109523050704,0.5,"mean","qi"
39,"movies","compassql","bfs","1. Find Extremum",745.93,"compassql_bfs","Open-Ended",127,198.580528485474,172.089091022374,222.109523050704,0.5,"mean","qi"
39,"movies","compassql","bfs","1. Find Extremum",907.191,"compassql_bfs","Open-Ended",128,198.580528485474,172.089091022374,222.109523050704,0.5,"mean","qi"
40,"birdstrikes","dziban","dfs","1. Find Extremum",235.069,"dziban_dfs","Focused",133,204.805724449785,177.151786251021,228.740592640928,0.5,"mean","qi"
40,"birdstrikes","dziban","dfs","1. Find Extremum",241.323,"dziban_dfs","Focused",134,204.805724449785,177.151786251021,228.740592640928,0.5,"mean","qi"
40,"birdstrikes","dziban","dfs","1. Find Extremum",821.641,"dziban_dfs","Open-Ended",136,204.805724449785,177.151786251021,228.740592640928,0.5,"mean","qi"
40,"birdstrikes","dziban","dfs","1. Find Extremum",1401.57,"dziban_dfs","Open-Ended",135,204.805724449785,177.151786251021,228.740592640928,0.5,"mean","qi"
41,"movies","dziban","bfs","1. Find Extremum",232.085,"dziban_bfs","Focused",137,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
41,"movies","dziban","bfs","1. Find Extremum",239.045,"dziban_bfs","Focused",138,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
41,"movies","dziban","bfs","1. Find Extremum",785.329,"dziban_bfs","Open-Ended",139,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
41,"movies","dziban","bfs","1. Find Extremum",895.906,"dziban_bfs","Open-Ended",140,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
42,"birdstrikes","dziban","bfs","1. Find Extremum",185.373,"dziban_bfs","Focused",141,234.499267251184,202.794971959363,260.849946457988,0.5,"mean","qi"
42,"birdstrikes","dziban","bfs","1. Find Extremum",212.966,"dziban_bfs","Focused",142,234.499267251184,202.794971959363,260.849946457988,0.5,"mean","qi"
42,"birdstrikes","dziban","bfs","1. Find Extremum",654.838,"dziban_bfs","Open-Ended",143,234.499267251184,202.794971959363,260.849946457988,0.5,"mean","qi"
42,"birdstrikes","dziban","bfs","1. Find Extremum",749.451,"dziban_bfs","Open-Ended",144,234.499267251184,202.794971959363,260.849946457988,0.5,"mean","qi"
43,"movies","dziban","bfs","1. Find Extremum",76.532,"dziban_bfs","Focused",145,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
43,"movies","dziban","bfs","1. Find Extremum",88.999,"dziban_bfs","Focused",146,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
43,"movies","dziban","bfs","1. Find Extremum",378.74,"dziban_bfs","Open-Ended",147,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
43,"movies","dziban","bfs","1. Find Extremum",493.578,"dziban_bfs","Open-Ended",148,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
44,"movies","dziban","bfs","1. Find Extremum",308.046,"dziban_bfs","Focused",150,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
44,"movies","dziban","bfs","1. Find Extremum",378.562,"dziban_bfs","Focused",149,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
44,"movies","dziban","bfs","1. Find Extremum",807.027,"dziban_bfs","Open-Ended",152,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
44,"movies","dziban","bfs","1. Find Extremum",847.375,"dziban_bfs","Open-Ended",151,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
45,"movies","compassql","dfs","1. Find Extremum",169.317,"compassql_dfs","Focused",153,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
45,"movies","compassql","dfs","1. Find Extremum",352.708,"compassql_dfs","Focused",154,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
45,"movies","compassql","dfs","1. Find Extremum",434.847,"compassql_dfs","Open-Ended",156,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
45,"movies","compassql","dfs","1. Find Extremum",730.911,"compassql_dfs","Open-Ended",155,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
46,"movies","dziban","dfs","1. Find Extremum",87.353,"dziban_dfs","Focused",158,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
46,"movies","dziban","dfs","1. Find Extremum",127.562,"dziban_dfs","Focused",157,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
46,"movies","dziban","dfs","1. Find Extremum",595.914,"dziban_dfs","Open-Ended",159,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
46,"movies","dziban","dfs","1. Find Extremum",597.168,"dziban_dfs","Open-Ended",160,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
47,"movies","dziban","bfs","1. Find Extremum",164.61,"dziban_bfs","Focused",162,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
47,"movies","dziban","bfs","1. Find Extremum",287.882,"dziban_bfs","Focused",161,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
47,"movies","dziban","bfs","1. Find Extremum",473.256,"dziban_bfs","Open-Ended",163,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
47,"movies","dziban","bfs","1. Find Extremum",802.248,"dziban_bfs","Open-Ended",164,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
48,"birdstrikes","compassql","bfs","1. Find Extremum",156.766,"compassql_bfs","Focused",165,243.464231996995,213.052846898208,269.369920903793,0.5,"mean","qi"
48,"birdstrikes","compassql","bfs","1. Find Extremum",213.068,"compassql_bfs","Focused",166,243.464231996995,213.052846898208,269.369920903793,0.5,"mean","qi"
48,"birdstrikes","compassql","bfs","1. Find Extremum",560.507,"compassql_bfs","Open-Ended",168,243.464231996995,213.052846898208,269.369920903793,0.5,"mean","qi"
48,"birdstrikes","compassql","bfs","1. Find Extremum",614.957,"compassql_bfs","Open-Ended",167,243.464231996995,213.052846898208,269.369920903793,0.5,"mean","qi"
49,"birdstrikes","compassql","bfs","1. Find Extremum",193.396,"compassql_bfs","Focused",170,243.464231996995,213.052846898208,269.369920903793,0.5,"mean","qi"
49,"birdstrikes","compassql","bfs","1. Find Extremum",289.783,"compassql_bfs","Open-Ended",171,243.464231996995,213.052846898208,269.369920903793,0.5,"mean","qi"
49,"birdstrikes","compassql","bfs","1. Find Extremum",343.252,"compassql_bfs","Focused",169,243.464231996995,213.052846898208,269.369920903793,0.5,"mean","qi"
49,"birdstrikes","compassql","bfs","1. Find Extremum",617.956,"compassql_bfs","Open-Ended",172,243.464231996995,213.052846898208,269.369920903793,0.5,"mean","qi"
50,"birdstrikes","compassql","dfs","1. Find Extremum",172.199,"compassql_dfs","Focused",178,277.403288036006,240.081736599708,309.311200519332,0.5,"mean","qi"
50,"birdstrikes","compassql","dfs","1. Find Extremum",523.348,"compassql_dfs","Open-Ended",180,277.403288036006,240.081736599708,309.311200519332,0.5,"mean","qi"
50,"birdstrikes","compassql","dfs","1. Find Extremum",732.418,"compassql_dfs","Open-Ended",179,277.403288036006,240.081736599708,309.311200519332,0.5,"mean","qi"
50,"birdstrikes","compassql","dfs","1. Find Extremum",733.951,"compassql_dfs","Focused",177,277.403288036006,240.081736599708,309.311200519332,0.5,"mean","qi"
51,"movies","dziban","dfs","1. Find Extremum",146.532,"dziban_dfs","Focused",181,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
51,"movies","dziban","dfs","1. Find Extremum",170.892,"dziban_dfs","Focused",182,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
51,"movies","dziban","dfs","1. Find Extremum",348.954,"dziban_dfs","Open-Ended",183,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
51,"movies","dziban","dfs","1. Find Extremum",440.702,"dziban_dfs","Open-Ended",184,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
52,"birdstrikes","dziban","bfs","1. Find Extremum",380.652,"dziban_bfs","Focused",186,234.499267251184,202.794971959363,260.849946457988,0.5,"mean","qi"
52,"birdstrikes","dziban","bfs","1. Find Extremum",417.279,"dziban_bfs","Focused",185,234.499267251184,202.794971959363,260.849946457988,0.5,"mean","qi"
52,"birdstrikes","dziban","bfs","1. Find Extremum",548.394,"dziban_bfs","Open-Ended",188,234.499267251184,202.794971959363,260.849946457988,0.5,"mean","qi"
52,"birdstrikes","dziban","bfs","1. Find Extremum",780.384,"dziban_bfs","Open-Ended",187,234.499267251184,202.794971959363,260.849946457988,0.5,"mean","qi"
53,"movies","dziban","dfs","1. Find Extremum",131.91,"dziban_dfs","Focused",189,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
53,"movies","dziban","dfs","1. Find Extremum",212.66,"dziban_dfs","Focused",190,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
53,"movies","dziban","dfs","1. Find Extremum",641.783,"dziban_dfs","Open-Ended",192,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
53,"movies","dziban","dfs","1. Find Extremum",664.562,"dziban_dfs","Open-Ended",191,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
54,"movies","dziban","dfs","1. Find Extremum",131.425,"dziban_dfs","Focused",193,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
54,"movies","dziban","dfs","1. Find Extremum",536.05,"dziban_dfs","Focused",194,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
54,"movies","dziban","dfs","1. Find Extremum",927.655,"dziban_dfs","Open-Ended",196,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
54,"movies","dziban","dfs","1. Find Extremum",1440.465,"dziban_dfs","Open-Ended",195,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
55,"movies","compassql","dfs","1. Find Extremum",154.328,"compassql_dfs","Focused",198,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
55,"movies","compassql","dfs","1. Find Extremum",180.368,"compassql_dfs","Focused",197,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
55,"movies","compassql","dfs","1. Find Extremum",410.176,"compassql_dfs","Open-Ended",200,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
55,"movies","compassql","dfs","1. Find Extremum",1061.322,"compassql_dfs","Open-Ended",199,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
56,"movies","dziban","dfs","1. Find Extremum",173.295,"dziban_dfs","Focused",201,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
56,"movies","dziban","dfs","1. Find Extremum",225.553,"dziban_dfs","Focused",202,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
56,"movies","dziban","dfs","1. Find Extremum",665.856,"dziban_dfs","Open-Ended",203,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
56,"movies","dziban","dfs","1. Find Extremum",751.604,"dziban_dfs","Open-Ended",204,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
57,"birdstrikes","dziban","dfs","1. Find Extremum",214.771,"dziban_dfs","Focused",205,204.805724449785,177.151786251021,228.740592640928,0.5,"mean","qi"
57,"birdstrikes","dziban","dfs","1. Find Extremum",243.737,"dziban_dfs","Focused",206,204.805724449785,177.151786251021,228.740592640928,0.5,"mean","qi"
57,"birdstrikes","dziban","dfs","1. Find Extremum",689.81,"dziban_dfs","Open-Ended",207,204.805724449785,177.151786251021,228.740592640928,0.5,"mean","qi"
57,"birdstrikes","dziban","dfs","1. Find Extremum",794.259,"dziban_dfs","Open-Ended",208,204.805724449785,177.151786251021,228.740592640928,0.5,"mean","qi"
58,"birdstrikes","dziban","bfs","1. Find Extremum",199.194,"dziban_bfs","Focused",210,234.499267251184,202.794971959363,260.849946457988,0.5,"mean","qi"
58,"birdstrikes","dziban","bfs","1. Find Extremum",311.761,"dziban_bfs","Focused",209,234.499267251184,202.794971959363,260.849946457988,0.5,"mean","qi"
58,"birdstrikes","dziban","bfs","1. Find Extremum",782.013,"dziban_bfs","Open-Ended",212,234.499267251184,202.794971959363,260.849946457988,0.5,"mean","qi"
58,"birdstrikes","dziban","bfs","1. Find Extremum",1055.394,"dziban_bfs","Open-Ended",211,234.499267251184,202.794971959363,260.849946457988,0.5,"mean","qi"
59,"movies","compassql","bfs","1. Find Extremum",118.083,"compassql_bfs","Focused",213,198.580528485474,172.089091022374,222.109523050704,0.5,"mean","qi"
59,"movies","compassql","bfs","1. Find Extremum",125.868,"compassql_bfs","Focused",214,198.580528485474,172.089091022374,222.109523050704,0.5,"mean","qi"
59,"movies","compassql","bfs","1. Find Extremum",541.348,"compassql_bfs","Open-Ended",216,198.580528485474,172.089091022374,222.109523050704,0.5,"mean","qi"
59,"movies","compassql","bfs","1. Find Extremum",581.608,"compassql_bfs","Open-Ended",215,198.580528485474,172.089091022374,222.109523050704,0.5,"mean","qi"
